Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts
00:16:01,99.2,0.0,0.8,0.0,0.0,49,212,48014,244.84,
00:16:01,99.6,0.0,0.4,0.0,0.0,49,76,48476,243.47,
00:16:02,100.0,0.0,0.0,0.0,0.0,49,130,48100,243.80,
00:16:02,98.4,0.0,1.6,0.0,0.0,49,92,48020,243.12,
00:16:03,100.0,0.0,0.0,0.0,0.0,49,122,48062,242.62,
00:16:03,99.3,0.0,0.7,0.0,0.0,49,98,48060,243.04,
00:16:04,98.7,0.0,1.3,0.0,0.0,49,336,48612,240.99,
00:16:04,100.0,0.0,0.0,0.0,0.0,49,170,48074,240.71,
00:16:05,98.5,0.0,1.5,0.0,0.0,49,296,48070,241.02,
00:16:05,100.0,0.0,0.0,0.0,0.0,49,94,48070,242.65,
00:16:06,99.9,0.0,0.1,0.0,0.0,49,118,48050,242.33,
00:16:06,98.5,0.0,1.5,0.0,0.0,49,88,48022,244.08,
00:16:07,100.0,0.0,0.0,0.0,0.0,49,122,48058,244.76,
00:16:07,98.8,0.0,1.2,0.0,0.0,49,110,48066,244.02,
00:16:08,99.8,0.0,0.2,0.0,0.0,49,144,48202,246.34,
00:16:08,100.0,0.0,0.0,0.0,0.0,49,158,48012,245.82,
00:16:09,98.5,0.0,1.5,0.0,0.0,49,258,48072,244.69,
00:16:09,100.0,0.0,0.0,0.0,0.0,49,104,48114,245.62,
00:16:10,99.5,0.0,0.5,0.0,0.0,49,234,48110,245.04,
00:16:10,99.1,0.0,0.9,0.0,0.0,49,118,48074,245.32,
00:16:11,100.0,0.0,0.0,0.0,0.0,49,118,48014,245.45,
00:16:11,98.7,0.0,1.3,0.0,0.0,49,88,48014,244.43,
00:16:12,100.0,0.0,0.0,0.0,0.0,49,134,48098,245.69,
00:16:12,100.0,0.0,0.0,0.0,0.0,49,168,48014,245.68,
00:16:13,98.8,0.0,1.2,0.0,0.0,49,258,48080,244.25,
00:16:13,100.0,0.0,0.0,0.0,0.0,49,82,48016,245.60,
00:16:14,98.7,0.0,1.3,0.0,0.0,49,304,48126,245.32,
00:16:14,100.0,0.0,0.0,0.0,0.0,49,94,48070,245.76,
00:16:15,100.0,0.0,0.0,0.0,0.0,49,194,48078,245.80,
00:16:15,98.6,0.0,1.4,0.0,0.0,49,120,48070,245.26,
00:16:16,99.9,0.0,0.1,0.0,0.0,49,172,48092,245.69,
00:16:16,99.0,0.0,1.0,0.0,0.0,49,174,47978,244.96,
00:16:17,99.6,0.0,0.4,0.0,0.0,49,224,48394,244.14,
00:16:17,100.0,0.0,0.0,0.0,0.0,49,76,48066,243.74,
00:16:18,98.4,0.0,1.6,0.0,0.0,49,138,48150,243.33,
00:16:18,100.0,0.0,0.0,0.0,0.0,49,74,48016,242.95,
00:16:19,98.8,0.0,1.2,0.0,0.0,49,108,48016,243.29,
00:16:19,99.2,0.0,0.8,0.0,0.0,49,92,48684,241.36,
00:16:20,100.0,0.0,0.0,0.0,0.0,49,168,48110,241.07,
00:16:20,98.7,0.0,1.3,0.0,0.0,49,190,48122,241.40,
00:16:21,100.0,0.0,0.0,0.0,0.0,49,264,48062,242.46,
00:16:21,99.4,0.0,0.6,0.0,0.0,49,86,48062,243.02,
00:16:22,98.9,0.0,1.1,0.0,0.0,49,132,48106,244.83,
00:16:22,100.0,0.0,0.0,0.0,0.0,49,96,48112,244.81,
00:16:23,98.8,0.0,1.2,0.0,0.0,49,130,48116,244.73,
00:16:23,100.0,0.0,0.0,0.0,0.0,49,72,48058,246.55,
00:16:24,99.8,0.0,0.2,0.0,0.0,55,944,49052,245.54,
00:16:24,98.1,0.0,1.9,0.0,0.0,49,1322,48550,244.70,
00:16:25,100.0,0.0,0.0,0.0,0.0,49,268,48118,245.71,
00:16:25,99.2,0.0,0.8,0.0,0.0,49,106,48020,244.88,
00:16:26,99.5,0.0,0.5,0.0,0.0,49,120,48188,245.55,
00:16:26,100.0,0.0,0.0,0.0,0.0,49,68,48054,245.80,
00:16:27,98.7,0.0,1.3,0.0,0.0,49,138,48542,244.65,
00:16:27,100.0,0.0,0.0,0.0,0.0,50,76,48060,245.83,
00:16:28,99.5,0.0,0.5,0.0,0.0,49,138,48146,245.03,
00:16:28,99.3,0.0,0.7,0.0,0.0,49,164,48060,245.59,
00:16:29,100.0,0.0,0.0,0.0,0.0,49,206,48066,245.95,
00:16:29,98.8,0.0,1.2,0.0,0.0,49,106,48112,244.94,
00:16:30,100.0,0.0,0.0,0.0,0.0,49,96,48090,245.72,
00:16:30,99.8,0.0,0.2,0.0,0.0,49,110,48120,245.65,
00:16:31,98.8,0.0,1.2,0.0,0.0,49,112,48066,245.38,
00:16:31,100.0,0.0,0.0,0.0,0.0,49,64,48060,245.53,
00:16:32,98.7,0.0,1.3,0.0,0.0,49,166,48144,244.27,
00:16:32,100.0,0.0,0.0,0.0,0.0,49,156,48064,244.39,
00:16:33,99.9,0.0,0.1,0.0,0.0,49,268,48176,243.87,
00:16:33,98.5,0.0,1.5,0.0,0.0,49,68,48064,242.60,
00:16:34,100.0,0.0,0.0,0.0,0.0,49,274,48164,243.03,
00:16:34,98.0,0.0,2.0,0.0,0.0,49,118,48116,242.91,
00:16:35,100.0,0.0,0.0,0.0,0.0,49,124,48096,241.52,
00:16:35,100.0,0.0,0.0,0.0,0.0,49,88,48108,241.09,
00:16:36,98.7,0.0,1.3,0.0,0.0,49,160,48108,242.07,
00:16:36,100.0,0.0,0.0,0.0,0.0,49,152,48064,242.92,
00:16:37,98.6,0.0,1.4,0.0,0.0,49,286,48110,243.65,
00:16:37,100.0,0.0,0.0,0.0,0.0,49,88,48114,244.88,
00:16:38,100.0,0.0,0.0,0.0,0.0,49,136,48140,245.16,
00:16:38,98.8,0.0,1.2,0.0,0.0,49,90,48058,245.46,
00:16:39,100.0,0.0,0.0,0.0,0.0,49,92,48062,246.33,
00:16:39,98.8,0.0,1.2,0.0,0.0,49,110,48116,245.10,
00:16:40,100.0,0.0,0.0,0.0,0.0,49,144,48200,245.90,
00:16:40,100.0,0.0,0.0,0.0,0.0,49,184,48116,245.59,
00:16:41,98.7,0.0,1.3,0.0,0.0,49,304,48084,245.18,
00:16:41,100.0,0.0,0.0,0.0,0.0,49,72,48058,245.62,
00:16:42,98.9,0.0,1.1,0.0,0.0,49,222,48192,245.11,
00:16:42,99.8,0.0,0.2,0.0,0.0,49,76,48062,245.89,
00:16:43,100.0,0.0,0.0,0.0,0.0,49,112,48116,245.59,
00:16:43,98.8,0.0,1.2,0.0,0.0,49,98,48064,244.75,
00:16:44,100.0,0.0,0.0,0.0,0.0,49,388,48212,246.06,
00:16:44,99.2,0.0,0.8,0.0,0.0,50,182,48018,244.82,
00:16:45,99.6,0.0,0.4,0.0,0.0,49,296,48264,245.85,
00:16:45,100.0,0.0,0.0,0.0,0.0,49,88,48114,245.78,
00:16:46,98.7,0.0,1.3,0.0,0.0,49,198,48116,244.64,
00:16:46,100.0,0.0,0.0,0.0,0.0,49,76,48060,245.75,
00:16:47,99.1,0.0,0.9,0.0,0.0,50,202,48420,244.98,
00:16:47,99.6,0.0,0.4,0.0,0.0,49,76,48026,243.88,
00:16:48,100.0,0.0,0.0,0.0,0.0,49,136,48138,244.15,
00:16:48,98.5,0.0,1.5,0.0,0.0,49,186,48064,243.36,
00:16:49,99.8,0.0,0.2,0.0,0.0,49,438,48120,242.86,
00:16:49,98.6,0.0,1.4,0.0,0.0,49,110,48118,243.63,
00:16:50,99.5,0.0,0.5,0.0,0.0,49,112,48284,240.78,
00:16:50,100.0,0.0,0.0,0.0,0.0,49,92,48110,240.99,
00:16:51,98.6,0.0,1.4,0.0,0.0,50,134,48072,241.92,
00:16:51,100.0,0.0,0.0,0.0,0.0,49,68,48058,242.72,
00:16:52,99.1,0.0,0.9,0.0,0.0,49,230,48644,242.52,
00:16:52,99.5,0.0,0.5,0.0,0.0,49,160,48304,244.91,
00:16:53,100.0,0.0,0.0,0.0,0.0,49,256,48122,244.85,
00:16:53,98.8,0.0,1.2,0.0,0.0,50,126,48110,244.09,
00:16:54,100.0,0.0,0.0,0.0,0.0,49,300,48132,246.86,
00:16:54,98.8,0.0,1.2,0.0,0.0,49,106,48886,245.20,
00:16:55,99.7,0.0,0.3,0.0,0.0,49,128,47338,245.43,
00:16:55,100.0,0.0,0.0,0.0,0.0,49,92,48110,245.99,
00:16:56,98.7,0.0,1.3,0.0,0.0,49,142,48154,245.07,
00:16:56,100.0,0.0,0.0,0.0,0.0,49,152,48058,245.68,
00:16:57,99.0,0.0,1.0,0.0,0.0,49,240,48692,244.97,
00:16:57,99.8,0.0,0.2,0.0,0.0,49,68,47580,245.92,
00:16:58,100.0,0.0,0.0,0.0,0.0,49,128,48150,245.86,
00:16:58,98.8,0.0,1.2,0.0,0.0,49,94,48060,245.02,
00:16:59,100.0,0.0,0.0,0.0,0.0,49,96,48058,245.55,
00:16:59,98.8,0.0,1.2,0.0,0.0,49,110,48786,244.95,
00:17:00,99.9,0.0,0.1,0.0,0.0,49,112,47474,245.94,
00:17:00,100.0,0.0,0.0,0.0,0.0,49,168,48112,245.61,
00:17:01,98.6,0.0,1.4,0.0,0.0,49,218,48064,245.17,
00:17:01,100.0,0.0,0.0,0.0,0.0,49,72,48052,245.84,
00:17:02,98.8,0.0,1.2,0.0,0.0,49,146,48138,244.65,
00:17:02,99.8,0.0,0.2,0.0,0.0,49,76,48064,243.96,
00:17:03,100.0,0.0,0.0,0.0,0.0,49,144,48124,243.90,
00:17:03,98.5,0.0,1.5,0.0,0.0,50,86,48064,242.71,
00:17:04,100.0,0.0,0.0,0.0,0.0,49,292,48226,242.90,
00:17:04,98.3,0.0,1.7,0.0,0.0,49,190,48112,243.08,
00:17:05,99.8,0.0,0.2,0.0,0.0,49,244,48108,240.81,
00:17:05,100.0,0.0,0.0,0.0,0.0,49,110,48120,241.20,
00:17:06,98.6,0.0,1.4,0.0,0.0,49,100,48138,241.89,
00:17:06,100.0,0.0,0.0,0.0,0.0,49,88,48116,242.55,
00:17:07,98.5,0.0,1.5,0.0,0.0,49,126,48110,243.34,
00:17:07,100.0,0.0,0.0,0.0,0.0,49,98,48114,244.82,
00:17:08,99.9,0.0,0.1,0.0,0.0,49,174,48152,244.68,
00:17:08,98.8,0.0,1.2,0.0,0.0,49,192,48120,245.28,
00:17:09,100.0,0.0,0.0,0.0,0.0,49,244,48066,246.40,
00:17:09,98.7,0.0,1.3,0.0,0.0,49,110,48116,244.50,
00:17:10,100.0,0.0,0.0,0.0,0.0,49,144,48152,245.90,
00:17:10,99.9,0.0,0.1,0.0,0.0,49,102,48162,245.58,
00:17:11,98.9,0.0,1.1,0.0,0.0,49,140,48078,244.81,
00:17:11,100.0,0.0,0.0,0.0,0.0,49,68,48060,245.97,
00:17:12,98.6,0.0,1.4,0.0,0.0,49,158,48154,244.06,
00:17:12,100.0,0.0,0.0,0.0,0.0,49,152,48062,245.70,
00:17:13,99.6,0.0,0.4,0.0,0.0,49,306,48134,245.74,
00:17:13,99.0,0.0,1.0,0.0,0.0,49,80,48392,245.60,
00:17:14,100.0,0.0,0.0,0.0,0.0,49,298,48172,245.59,
00:17:14,98.7,0.0,1.3,0.0,0.0,49,114,48120,245.34,
00:17:15,100.0,0.0,0.0,0.0,0.0,49,136,48108,245.63,
00:17:15,99.2,0.0,0.8,0.0,0.0,49,114,48018,245.11,
00:17:16,99.5,0.0,0.5,0.0,0.0,49,160,48520,245.95,
00:17:16,100.0,0.0,0.0,0.0,0.0,49,156,48060,245.64,
00:17:17,98.8,0.0,1.2,0.0,0.0,49,352,48122,243.76,
00:17:17,100.0,0.0,0.0,0.0,0.0,49,72,48064,244.20,
00:17:18,98.5,0.0,1.5,0.0,0.0,49,198,48106,243.75,
00:17:18,100.0,0.0,0.0,0.0,0.0,49,72,48062,242.82,
00:17:19,100.0,0.0,0.0,0.0,0.0,49,112,48058,243.19,
00:17:19,98.1,0.0,1.9,0.0,0.0,49,106,48116,241.51,
00:17:20,100.0,0.0,0.0,0.0,0.0,49,100,48092,241.06,
00:17:20,98.7,0.0,1.3,0.0,0.0,49,194,48114,241.48,
00:17:21,100.0,0.0,0.0,0.0,0.0,49,204,48068,242.46,
00:17:21,99.5,0.0,0.5,0.0,0.0,49,86,48060,243.00,
00:17:22,99.1,0.0,0.9,0.0,0.0,49,152,48292,244.21,
00:17:22,100.0,0.0,0.0,0.0,0.0,49,84,48108,244.45,
00:17:23,98.9,0.0,1.1,0.0,0.0,49,158,48116,244.98,
00:17:23,100.0,0.0,0.0,0.0,0.0,50,68,48052,246.31,
00:17:24,99.2,0.0,0.8,0.0,0.0,49,324,48184,245.26,
00:17:24,99.4,0.0,0.6,0.0,0.0,49,172,48112,245.45,
00:17:25,100.0,0.0,0.0,0.0,0.0,49,252,48114,245.63,
00:17:25,98.8,0.0,1.2,0.0,0.0,49,138,48214,244.70,
00:17:26,100.0,0.0,0.0,0.0,0.0,49,96,48094,245.64,
00:17:26,98.9,0.0,1.1,0.0,0.0,49,90,48066,244.73,
00:17:27,99.7,0.0,0.3,0.0,0.0,49,112,48104,245.73,
00:17:27,100.0,0.0,0.0,0.0,0.0,49,80,48058,245.87,
00:17:28,98.8,0.0,1.2,0.0,0.0,49,130,48142,244.79,
00:17:28,100.0,0.0,0.0,0.0,0.0,49,160,48060,245.54,
00:17:29,98.9,0.0,1.1,0.0,0.0,49,222,48064,244.75,
00:17:29,100.0,0.0,0.0,0.0,0.0,49,100,48120,246.09,
00:17:30,99.9,0.0,0.1,0.0,0.0,49,114,48092,245.71,
00:17:30,98.7,0.0,1.3,0.0,0.0,49,104,48164,245.26,
00:17:31,100.0,0.0,0.0,0.0,0.0,49,92,48062,245.50,
00:17:31,98.8,0.0,1.2,0.0,0.0,50,90,48060,243.29,
00:17:32,100.0,0.0,0.0,0.0,0.0,49,156,48148,244.35,
00:17:32,99.0,0.0,1.0,0.0,0.0,49,182,48544,243.95,
00:17:33,99.4,0.0,0.6,0.0,0.0,49,248,47870,242.21,
00:17:33,100.0,0.0,0.0,0.0,0.0,49,72,48056,242.89,
00:17:34,98.2,0.0,1.8,0.0,0.0,49,1014,48186,242.29,
00:17:34,100.0,0.0,0.0,0.0,0.0,49,96,48110,240.80,
00:17:35,98.6,0.0,1.4,0.0,0.0,49,138,48116,241.67,
00:17:35,100.0,0.0,0.0,0.0,0.0,49,88,48106,242.56,
00:17:36,99.9,0.0,0.1,0.0,0.0,49,110,48098,242.72,
00:17:36,98.8,0.0,1.2,0.0,0.0,49,152,48068,244.67,
00:17:37,100.0,0.0,0.0,0.0,0.0,49,232,48116,244.69,
00:17:37,98.9,0.0,1.1,0.0,0.0,49,118,48122,244.56,
00:17:38,100.0,0.0,0.0,0.0,0.0,49,168,48156,247.05,
00:17:38,99.3,0.0,0.7,0.0,0.0,49,94,47970,244.91,
00:17:39,99.4,0.0,0.6,0.0,0.0,49,136,48248,246.06,
00:17:39,100.0,0.0,0.0,0.0,0.0,49,96,48112,245.66,
00:17:40,98.8,0.0,1.2,0.0,0.0,49,176,48160,244.62,
00:17:40,100.0,0.0,0.0,0.0,0.0,49,180,48106,245.88,
00:17:41,98.8,0.0,1.2,0.0,0.0,49,250,48092,244.84,
00:17:41,100.0,0.0,0.0,0.0,0.0,49,68,48062,245.89,
00:17:42,99.9,0.0,0.1,0.0,0.0,49,148,48144,246.10,
00:17:42,98.8,0.0,1.2,0.0,0.0,49,82,48064,245.02,
00:17:43,100.0,0.0,0.0,0.0,0.0,49,176,48130,245.75,
00:17:43,98.8,0.0,1.2,0.0,0.0,49,110,48120,245.65,
00:17:44,99.8,0.0,0.2,0.0,0.0,55,964,48612,245.43,
00:17:44,99.3,0.0,0.7,0.0,0.0,51,1336,48636,244.68,
00:17:45,99.0,0.0,1.0,0.0,0.0,49,404,48210,245.63,
00:17:45,100.0,0.0,0.0,0.0,0.0,49,88,48106,245.63,
00:17:46,98.6,0.0,1.4,0.0,0.0,49,166,48096,243.99,
00:17:46,100.0,0.0,0.0,0.0,0.0,49,76,48058,244.30,
00:17:47,99.0,0.0,1.0,0.0,0.0,49,202,48136,244.02,
00:17:47,99.4,0.0,0.6,0.0,0.0,49,80,48020,242.27,
00:17:48,100.0,0.0,0.0,0.0,0.0,49,200,48148,243.08,
00:17:48,98.0,0.0,2.0,0.0,0.0,49,182,48068,241.86,
00:17:49,99.9,0.0,0.1,0.0,0.0,51,340,48108,241.03,
00:17:49,98.5,0.0,1.5,0.0,0.0,49,222,48074,241.31,
00:17:50,100.0,0.0,0.0,0.0,0.0,49,116,48092,242.49,
00:17:50,99.8,0.0,0.2,0.0,0.0,49,126,48118,242.96,
00:17:51,99.0,0.0,1.0,0.0,0.0,49,108,48106,243.19,
00:17:51,100.0,0.0,0.0,0.0,0.0,49,68,48056,244.72,
00:17:52,98.7,0.0,1.3,0.0,0.0,49,200,48164,245.66,
00:17:52,100.0,0.0,0.0,0.0,0.0,49,176,48124,246.67,
00:17:53,98.8,0.0,1.2,0.0,0.0,49,258,48648,245.38,
00:17:53,100.0,0.0,0.0,0.0,0.0,50,68,47680,246.07,
00:17:54,99.9,0.0,0.1,0.0,0.0,49,444,48190,245.50,
00:17:54,98.8,0.0,1.2,0.0,0.0,49,104,48114,245.09,
00:17:55,100.0,0.0,0.0,0.0,0.0,49,152,48104,245.95,
00:17:55,98.8,0.0,1.2,0.0,0.0,49,102,48114,244.94,
00:17:56,100.0,0.0,0.0,0.0,0.0,50,100,48148,245.82,
00:17:56,99.2,0.0,0.8,0.0,0.0,49,174,48014,244.85,
00:17:57,99.6,0.0,0.4,0.0,0.0,49,228,48112,245.51,
00:17:57,100.0,0.0,0.0,0.0,0.0,49,72,48056,245.79,
00:17:58,98.9,0.0,1.1,0.0,0.0,49,134,48146,245.01,
00:17:58,100.0,0.0,0.0,0.0,0.0,49,72,48060,245.45,
00:17:59,98.8,0.0,1.2,0.0,0.0,49,110,48060,244.97,
00:17:59,100.0,0.0,0.0,0.0,0.0,49,92,48112,245.63,
00:18:00,99.3,0.0,0.7,0.0,0.0,50,130,48140,245.29,
00:18:00,99.2,0.0,0.8,0.0,0.0,49,188,48072,243.67,
00:18:01,100.0,0.0,0.0,0.0,0.0,49,204,48064,244.00,
00:18:01,98.3,0.0,1.7,0.0,0.0,49,86,48070,242.46,
00:18:02,100.0,0.0,0.0,0.0,0.0,49,132,48142,242.98,
00:18:02,98.2,0.0,1.8,0.0,0.0,49,86,48066,241.99,
00:18:03,100.0,0.0,0.0,0.0,0.0,49,148,48118,240.74,
00:18:03,99.7,0.0,0.3,0.0,0.0,50,82,48056,241.16,
00:18:04,98.9,0.0,1.1,0.0,0.0,49,304,48176,242.07,
00:18:04,100.0,0.0,0.0,0.0,0.0,49,198,48156,242.66,
00:18:05,98.5,0.0,1.5,0.0,0.0,49,294,48070,243.23,
00:18:05,100.0,0.0,0.0,0.0,0.0,49,84,48118,244.85,
00:18:06,98.8,0.0,1.2,0.0,0.0,49,118,48094,243.87,
00:18:06,99.9,0.0,0.1,0.0,0.0,49,80,48066,246.95,
00:18:07,99.7,0.0,0.3,0.0,0.0,49,138,48118,246.12,
00:18:07,98.8,0.0,1.2,0.0,0.0,49,102,48072,245.05,
00:18:08,100.0,0.0,0.0,0.0,0.0,49,160,48150,245.91,
00:18:08,98.8,0.0,1.2,0.0,0.0,49,206,48174,244.95,
00:18:09,100.0,0.0,0.0,0.0,0.0,49,244,48056,245.87,
00:18:09,99.2,0.0,0.8,0.0,0.0,49,102,48128,244.49,
00:18:10,99.7,0.0,0.3,0.0,0.0,49,164,48248,246.29,
00:18:10,100.0,0.0,0.0,0.0,0.0,49,110,48110,245.68,
00:18:11,98.9,0.0,1.1,0.0,0.0,49,166,48100,245.65,
00:18:11,100.0,0.0,0.0,0.0,0.0,49,64,48056,245.75,
00:18:12,98.8,0.0,1.2,0.0,0.0,49,210,48162,245.35,
00:18:12,100.0,0.0,0.0,0.0,0.0,49,148,48060,246.11,
00:18:13,98.7,0.0,1.3,0.0,0.0,49,306,48354,244.91,
00:18:13,100.0,0.0,0.0,0.0,0.0,49,84,47868,246.34,
00:18:14,99.9,0.0,0.1,0.0,0.0,49,324,48178,245.86,
00:18:14,98.8,0.0,1.2,0.0,0.0,49,88,48116,243.57,
00:18:15,100.0,0.0,0.0,0.0,0.0,49,132,48102,244.10,
00:18:15,98.5,0.0,1.5,0.0,0.0,49,124,48120,243.17,
00:18:16,100.0,0.0,0.0,0.0,0.0,49,200,48116,242.71,
00:18:16,98.3,0.0,1.7,0.0,0.0,49,162,48064,243.11,
00:18:17,100.0,0.0,0.0,0.0,0.0,49,336,48122,241.01,
00:18:17,99.7,0.0,0.3,0.0,0.0,49,90,48062,240.95,
00:18:18,99.1,0.0,0.9,0.0,0.0,49,140,48140,242.84,
00:18:18,100.0,0.0,0.0,0.0,0.0,49,76,48058,242.77,
00:18:19,98.5,0.0,1.5,0.0,0.0,49,106,48062,243.54,
00:18:19,100.0,0.0,0.0,0.0,0.0,49,100,48118,245.15,
00:18:20,98.7,0.0,1.3,0.0,0.0,49,114,48088,244.40,
00:18:20,100.0,0.0,0.0,0.0,0.0,49,176,48108,246.42,
00:18:21,99.5,0.0,0.5,0.0,0.0,49,222,48062,246.09,
00:18:21,99.2,0.0,0.8,0.0,0.0,49,76,48064,245.09,
00:18:22,100.0,0.0,0.0,0.0,0.0,49,128,48158,245.81,
00:18:22,98.5,0.0,1.5,0.0,0.0,49,106,48118,244.69,
00:18:23,100.0,0.0,0.0,0.0,0.0,49,132,48112,245.73,
00:18:23,98.7,0.0,1.3,0.0,0.0,49,86,48066,244.72,
00:18:24,100.0,0.0,0.0,0.0,0.0,49,290,48164,245.55,
00:18:24,99.7,0.0,0.3,0.0,0.0,49,186,48120,245.11,
00:18:25,99.1,0.0,0.9,0.0,0.0,50,244,48114,245.42,
00:18:25,100.0,0.0,0.0,0.0,0.0,49,92,48118,245.70,
00:18:26,98.9,0.0,1.1,0.0,0.0,49,114,48092,244.64,
00:18:26,100.0,0.0,0.0,0.0,0.0,49,80,48058,245.86,
00:18:27,98.6,0.0,1.4,0.0,0.0,49,126,48128,244.56,
00:18:27,100.0,0.0,0.0,0.0,0.0,49,76,48062,246.10,
00:18:28,99.7,0.0,0.3,0.0,0.0,49,138,48246,245.11,
00:18:28,99.1,0.0,0.9,0.0,0.0,49,156,48108,243.67,
00:18:29,100.0,0.0,0.0,0.0,0.0,49,222,48064,243.94,
00:18:29,98.6,0.0,1.4,0.0,0.0,49,86,48114,242.67,
00:18:30,100.0,0.0,0.0,0.0,0.0,49,92,48092,242.78,
00:18:30,98.2,0.0,1.8,0.0,0.0,49,114,48116,242.25,
00:18:31,100.0,0.0,0.0,0.0,0.0,49,88,48058,240.83,
00:18:31,98.8,0.0,1.2,0.0,0.0,49,94,48454,241.18,
00:18:32,100.0,0.0,0.0,0.0,0.0,49,162,47776,242.72,
00:18:32,99.6,0.0,0.4,0.0,0.0,49,166,48060,242.87,
00:18:33,98.9,0.0,1.1,0.0,0.0,49,264,48118,244.41,
00:18:33,100.0,0.0,0.0,0.0,0.0,49,68,48054,244.76,
00:18:34,98.8,0.0,1.2,0.0,0.0,49,382,48180,245.07,
00:18:34,100.0,0.0,0.0,0.0,0.0,49,90,48106,246.69,
00:18:35,98.5,0.0,1.5,0.0,0.0,50,150,48170,245.14,
00:18:35,100.0,0.0,0.0,0.0,0.0,49,92,48060,245.78,
00:18:36,99.3,0.0,0.7,0.0,0.0,49,134,48100,244.76,
00:18:36,99.4,0.0,0.6,0.0,0.0,49,156,48064,245.54,
00:18:37,100.0,0.0,0.0,0.0,0.0,49,272,48124,245.55,
00:18:37,98.7,0.0,1.3,0.0,0.0,49,106,48112,244.95,
00:18:38,100.0,0.0,0.0,0.0,0.0,49,160,48140,245.82,
00:18:38,98.7,0.0,1.3,0.0,0.0,49,86,48064,245.08,
00:18:39,100.0,0.0,0.0,0.0,0.0,50,84,48056,245.81,
00:18:39,99.0,0.0,1.0,0.0,0.0,49,126,48182,244.57,
00:18:40,99.9,0.0,0.1,0.0,0.0,49,200,48168,245.78,
00:18:40,99.8,0.0,0.2,0.0,0.0,49,190,48114,245.68,
00:18:41,98.9,0.0,1.1,0.0,0.0,49,288,48122,244.99,
00:18:41,100.0,0.0,0.0,0.0,0.0,49,76,48060,245.59,
00:18:42,98.8,0.0,1.2,0.0,0.0,49,194,48100,244.00,
00:18:42,100.0,0.0,0.0,0.0,0.0,49,72,48060,243.91,
00:18:43,98.6,0.0,1.4,0.0,0.0,49,126,48118,243.00,
00:18:43,100.0,0.0,0.0,0.0,0.0,49,104,48120,242.65,
00:18:44,98.5,0.0,1.5,0.0,0.0,49,372,48126,243.12,
00:18:44,99.5,0.0,0.5,0.0,0.0,49,172,48208,240.99,
00:18:45,99.8,0.0,0.2,0.0,0.0,50,350,48142,241.01,
00:18:45,98.8,0.0,1.2,0.0,0.0,49,96,48122,241.72,
00:18:46,100.0,0.0,0.0,0.0,0.0,49,180,48092,242.72,
00:18:46,98.8,0.0,1.2,0.0,0.0,49,94,48056,242.59,
00:18:47,100.0,0.0,0.0,0.0,0.0,49,196,48128,244.74,
00:18:47,98.9,0.0,1.1,0.0,0.0,49,122,48122,244.77,
00:18:48,100.0,0.0,0.0,0.0,0.0,49,172,48142,246.76,
00:18:48,99.2,0.0,0.8,0.0,0.0,49,182,48162,245.55,
00:18:49,99.5,0.0,0.5,0.0,0.0,49,216,47918,245.73,
00:18:49,99.8,0.0,0.2,0.0,0.0,49,306,48116,245.70,
00:18:50,98.7,0.0,1.3,0.0,0.0,49,130,48098,245.13,
00:18:50,100.0,0.0,0.0,0.0,0.0,49,92,48112,245.85,
00:18:51,98.7,0.0,1.3,0.0,0.0,49,130,48064,245.45,
00:18:51,100.0,0.0,0.0,0.0,0.0,49,76,48060,245.55,
00:18:52,98.8,0.0,1.2,0.0,0.0,49,162,48206,244.62,
00:18:52,100.0,0.0,0.0,0.0,0.0,49,194,48168,246.08,
00:18:53,99.5,0.0,0.5,0.0,0.0,49,238,48166,245.00,
00:18:53,99.3,0.0,0.7,0.0,0.0,49,84,48016,245.72,
00:18:54,100.0,0.0,0.0,0.0,0.0,49,308,48176,245.64,
00:18:54,98.8,0.0,1.2,0.0,0.0,49,110,48116,245.02,
00:18:55,100.0,0.0,0.0,0.0,0.0,49,132,48112,245.89,
00:18:55,98.9,0.0,1.1,0.0,0.0,49,110,48116,244.21,
00:18:56,100.0,0.0,0.0,0.0,0.0,49,96,48088,243.75,
00:18:56,98.5,0.0,1.5,0.0,0.0,49,166,48066,244.36,
00:18:57,99.9,0.0,0.1,0.0,0.0,49,220,48112,242.60,
00:18:57,99.1,0.0,0.9,0.0,0.0,49,90,48064,242.53,
00:18:58,99.3,0.0,0.7,0.0,0.0,49,116,48098,241.15,
00:18:58,99.9,0.0,0.1,0.0,0.0,50,86,48064,240.95,
00:18:59,98.7,0.0,1.3,0.0,0.0,49,92,48054,241.92,
00:18:59,100.0,0.0,0.0,0.0,0.0,49,104,48116,242.68,
00:19:00,98.6,0.0,1.4,0.0,0.0,49,118,48092,243.63,
00:19:00,100.0,0.0,0.0,0.0,0.0,49,172,48114,244.91,
00:19:01,98.8,0.0,1.2,0.0,0.0,49,246,48072,244.87,
00:19:01,100.0,0.0,0.0,0.0,0.0,49,72,48060,246.45,
00:19:02,99.1,0.0,0.9,0.0,0.0,49,166,48052,245.04,
00:19:02,99.4,0.0,0.6,0.0,0.0,50,64,48162,246.01,
00:19:03,99.9,0.0,0.1,0.0,0.0,49,124,48114,245.47,
00:19:03,98.8,0.0,1.2,0.0,0.0,49,80,48062,244.83,
00:19:04,99.8,0.0,0.2,0.0,0.0,54,980,48626,245.46,
